1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. PARENT CO NAME,15. PARENT CO DB NUM,16. STANDARD PARENT CO NAME,17. FEDERAL FACILITY,18. INDUSTRY SECTOR CODE,19. INDUSTRY SECTOR,20. PRIMARY SIC,26. PRIMARY NAICS,27. NAICS 2,32. DOC_CTRL_NUM,33. CHEMICAL,34. ELEMENTAL METAL INCLUDED,35. CAS #/COMPOUND ID,36. SRS ID,37. CLEAN AIR ACT CHEMICAL,38. CLASSIFICATION,39. METAL,40. METAL CATEGORY,41. CARCINOGEN,42. FORM TYPE,43. UNIT OF MEASURE,44. 5.1 - FUGITIVE AIR,45. 5.2 - STACK AIR,46. 5.3 - WATER,47. 5.4 - UNDERGROUND,48. 5.4.1 - UNDERGROUND CL I,49. 5.4.2 - UNDERGROUND C II-V,50. 5.5.1 - LANDFILLS,51. 5.5.1A - RCRA C LANDFILL,52. 5.5.1B - OTHER LANDFILLS,53. 5.5.2 - LAND TREATMENT,54. 5.5.3 - SURFACE IMPNDMNT,55. 5.5.3A - RCRA SURFACE IM,56. 5.5.3B - OTHER SURFACE I,57. 5.5.4 - OTHER DISPOSAL,58. ON-SITE RELEASE TOTAL,59. 6.1 - POTW - TRNS RLSE,60. 6.1 - POTW - TRNS TRT,61. POTW - TOTAL TRANSFERS,62. 6.2 - M10,63. 6.2 - M41,64. 6.2 - M62,65. 6.2 - M40 METAL,66. 6.2 - M61 METAL,67. 6.2 - M71,68. 6.2 - M81,69. 6.2 - M82,70. 6.2 - M72,71. 6.2 - M63,72. 6.2 - M66,73. 6.2 - M67,74. 6.2 - M64,75. 6.2 - M65,76. 6.2 - M73,77. 6.2 - M79,78. 6.2 - M90,79. 6.2 - M94,80. 6.2 - M99,81. OFF-SITE RELEASE TOTAL,82. 6.2 - M20,83. 6.2 - M24,84. 6.2 - M26,85. 6.2 - M28,86. 6.2 - M93,87. OFF-SITE RECYCLED TOTAL,88. 6.2 - M56,89. 6.2 - M92,90. OFF-SITE ENERGY RECOVERY T,91. 6.2 - M40 NON-METAL,92. 6.2 - M50,93. 6.2 - M54,94. 6.2 - M61 NON-METAL,95. 6.2 - M69,96. 6.2 - M95,97. OFF-SITE TREATED TOTAL,98. 6.2 - UNCLASSIFIED,99. 6.2 - TOTAL TRANSFER,100. TOTAL RELEASES,101. 8.1 - RELEASES,102. 8.1A - ON-SITE CONTAINED,103. 8.1B - ON-SITE OTHER,104. 8.1C - OFF-SITE CONTAIN,105. 8.1D - OFF-SITE OTHER R,106. 8.2 - ENERGY RECOVER ON,107. 8.3 - ENERGY RECOVER OF,108. 8.4 - RECYCLING ON SITE,109. 8.5 - RECYCLING OFF SIT,110. 8.6 - TREATMENT ON SITE,111. 8.7 - TREATMENT OFF SITE,112. PRODUCTION WSTE (8.1-8.7),113. 8.8 - ONE-TIME RELEASE,114. PROD_RATIO_OR_ ACTIVITY,115. 8.9 - PRODUCTION RATIO,New Georeferenced Column
2017,84116CHVRN2351N,110000469485,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,2351 NORTH 1100 WEST,SALT LAKE CITY,SALT LAKE,UT,84116,,,40.8249,-111.9238,CHEVRON CORP,1382555,CHEVRON CORP,false,324,Petroleum,,324110,424710,1317216191662,"1,2,4-TRIMETHYLBENZENE",false,95636,16261,false,TRI,false,0,false,R,Pounds,878,289,0,0,0,0,0,0,0,0,0,0,0,0,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,1.9,0,0,0,0,0,0,0,0,0,0,0,925,0,0,0,925,0,926.9,1168.9,0,0,1167,0,1.9,0,0,0,0,0,925,2093.9,,PRODUCTION,1,POINT (-111.9238 40.8249)
2015,84043PNTST1262N,110025331807,POINT SOUTH READY-MIX CONCRETE,12062 N 10560 W,LEHI,UTAH,UT,84043,,,40.40325,-111.85187,CRH AMERICAS INC,37176591,CRH AMERICAS INC,false,327,Nonmetallic Mineral Product,,327320,,1315213831136,MERCURY,false,7439976,149633,true,PBT,true,1,false,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.42,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0.98,0,0,0,0,0,0,0,0,0.98,,PRODUCTION,1.03,POINT (-111.85187 40.40325)
2015,84074PPMNCI80XX,110013709754,CLEAN HARBORS GRASSY MOUNTAIN LLC,3 MILES E 7 MILES N EXIT 41 ON I-80,GRANTSVILLE,TOOELE,UT,84029,,,40.825001,-113.208334,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,false,562,Hazardous Waste,,562211,,1315214257901,SELENIUM,false,7782492,154310,true,TRI,true,1,false,R,Pounds,1.052,0,0,0,0,0,0,23778,0,0,0,0,0,0,23779.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92433,2.92433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92433,23781.97633,0,23778,1.052,0,2.92433,0,0,0,0,0,0,23781.97633,0,PRODUCTION,0.46,POINT (-113.208334 40.825001)
2016,84006KNNCT12300,110000468805,KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT,8362 WEST 10200 SOUTH,BINGHAM CANYON,SALT LAKE,UT,84006,,,40.516667,-112.15,RIO TINTO AMERICA INC,NA,RIO TINTO AMERICA INC,false,2122,Metal Mining,,212234,221112,1316215211210,ANTIMONY COMPOUNDS,false,N010,649921,true,TRI,true,1,false,R,Pounds,0,2,500,0,0,0,0,0,0,0,0,0,536,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,0,0,1038,0,0,0,0,0,0,0,0,1038,0,PRODUCTION,0.88,POINT (-112.15 40.516667)
2016,84029SFTYK11600,110000906985,CLEAN HARBORS ARAGONITE LLC,11600 NORTH APTUS ROAD,GRANTSVILLE,TOOELE,UT,84029,,,40.7344,-112.9681,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,false,562,Hazardous Waste,,562211,562213,1316215688654,ACETONITRILE,false,75058,5272,true,TRI,false,0,false,R,Pounds,62.68,0.37,0,0,0,0,0,0,0,0,0,0,0,0,63.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,8090.08,0,0,0,0,8090.08,0,8090.09,63.06,0,0,63.05,0.01,0,0,0,0,0,373034,8090.08,381187.14,,ACTIVITY,1,POINT (-112.9681 40.7344)
2018,84321LNDHL710NO,110012347193,TTM TECHNOLOGIES INC,710 N 600 W,LOGAN,CACHE,UT,84321,,,41.744977,-111.849247,TTM TECHNOLOGIES INC,92280015,TTM TECHNOLOGIES INC,false,334,Computers and Electronic Products,,334412,,1318216989564,NITRIC ACID,false,7697372,152686,false,TRI,false,0,false,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134200,0,134200,,PRODUCTION,1.04,POINT (-111.849247 41.744977)
2018,84016WRGRCFREEP,110000744008,GCP APPLIED TECHNOLOGIES INC,"FREEPORT CENTER, BUILDING J5",CLEARFIELD,DAVIS,UT,84016,,,41.102388,-112.041552,GCP APPLIED TECHNOLOGIES INC,80115750,GCP APPLIED TECHNOLOGIES INC,false,325,Chemicals,,325998,,1318216911697,NITRATE COMPOUNDS,false,N511,649616,false,TRI,false,0,false,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,6,,PRODUCTION,1.2,POINT (-112.041552 41.102388)
2017,84054BGWST333WE,110000468921,BIG WEST OIL LLC,333 W CENTER ST,NORTH SALT LAKE,DAVIS,UT,84054,,,40.838386,-111.921443,FJ MANAGEMENT INC.,45267002,FJ MANAGEMENT INC,false,324,Petroleum,,324110,,1317215840745,MERCURY COMPOUNDS,false,N458,650028,true,PBT,true,1,false,R,Pounds,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,1.41,0,0,0,0,0,0,0,0,1.41,,PRODUCTION,0.95,POINT (-111.921443 40.838386)
2017,8404WRLDYN8137S,110070068329,RELADYNE WEST,8137 S STATE ST,MIDVALE,SALT LAKE,UT,84047,,,40.60467,-111.89079,NA,,RELADYNE LLC,false,4247,Petroleum Bulk Terminals,,424710,,1317216119178,N-HEXANE,false,110543,26740,true,TRI,false,0,false,R,Pounds,0.04,29.72,0,0,0,0,0,0,0,0,0,0,0,0,29.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.76,0,0,29.76,0,0,0,0,0,0,0,0,29.76,,ACTIVITY,0.5,POINT (-111.89079 40.60467)
2015,84087SMMTR991W1,110002270881,ERGON ASPHALT & EMULSIONS INC - WOODS CROSS,991 W 1500 S,WOODS CROSS,DAVIS,UT,84087,,,40.87471,-111.907057,ERGON INC.,87023743,ERGON INC,false,324,Petroleum,,324121,,1315213558442,POLYCYCLIC AROMATIC COMPOUNDS,false,N590,649749,true,PBT,false,0,true,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,3.1,POINT (-111.907057 40.87471)
2016,84087PHLLP393SO,110000469136,HOLLYFRONTIER WOODS CROSS REFINING LLC,393 S 800 W,WOODS CROSS,DAVIS,UT,84087,,,40.886022,-111.904759,HOLLYFRONTIER CORP,8965808,HOLLYFRONTIER CORP,false,324,Petroleum,,324110,,1316215495058,XYLENE (MIXED ISOMERS),false,1330207,84970,true,TRI,false,0,false,R,Pounds,11000,14000,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,3100,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100,0,3100,25000,0,0,25000,0,0,0,0,0,0,13000,3100,41100,,PRODUCTION,1.17,POINT (-111.904759 40.886022)
2017,84120JHNSN4601W,110055233251,ASAHI REFINING USA INC,4601 W 2100 S,WEST VALLEY CITY,SALT LAKE,UT,84120,,,40.72557,-112.00081,NA,,NA,false,331,Primary Metals,,331410,,1317215991732,COPPER COMPOUNDS,false,N100,649491,false,TRI,true,1,false,R,Pounds,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.7,18.54,0,18.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.54,0,42498,0,0,0,42498,0,0,0,0,0,0,0,0,0,0,0,42498,19.24,0,0,0.7,0,18.54,0,0,0,42498,0,0,42517.24,,ACTIVITY,1.36,POINT (-112.00081 40.72557)
2017,84104RGSPN1211S,110022524213,AIRGAS USA LLC,1211 S. PIONEER ROAD,SALT LAKE CITY,SALT LAKE,UT,84104,,,40.74308,-111.95802,AIRGAS INC,24492860,AIRGAS INC,false,4246,Chemical Wholesalers,,424690,,1317216336192,PROPYLENE,false,115071,29009,false,TRI,false,0,false,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,POINT (-111.95802 40.74308)
2016,84006KNNCT12300,110000468805,KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT,8362 WEST 10200 SOUTH,BINGHAM CANYON,SALT LAKE,UT,84006,,,40.516667,-112.15,RIO TINTO AMERICA INC,NA,RIO TINTO AMERICA INC,false,2122,Metal Mining,,212234,221112,1316215211323,SELENIUM COMPOUNDS,false,N725,650044,true,TRI,true,1,false,R,Pounds,0,47,69,0,0,0,0,0,303,0,0,0,2263,0,2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2682,0,303,2379,0,0,0,0,0,0,0,0,2682,0,PRODUCTION,0.88,POINT (-112.15 40.516667)
2018,84302MRTNT9160A,110015675599,AUTOLIV ASP INC PROMONTORY,16700 W HWY 83 ASP-4,PROMONTORY,BOX ELDER,UT,84307,,,41.57523,-112.22695,AUTOLIV INC,602511248,AUTOLIV INC,false,336,Transportation Equipment,,336999,,1318217073319,COPPER  and COPPER COMPOUNDS,true,N100,649491,false,TRI,true,1,false,R,Pounds,0,21.5,0,0,0,0,0,0,0,0,0,0,7260,0,7281.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427,0,0,0,750,0,2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177,9458.5,0,0,7281.5,1427,750,0,0,0,0,0,0,9458.5,,PRODUCTION,1.1,POINT (-112.22695 41.57523)
2018,84054BGWST333WE,110000468921,BIG WEST OIL LLC,333 W CENTER ST,NORTH SALT LAKE,DAVIS,UT,84054,,,40.838386,-111.921443,FJ MANAGEMENT INC.,45267002,FJ MANAGEMENT INC,false,324,Petroleum,,324110,,1318217420672,NAPHTHALENE,false,91203,13326,true,TRI,false,0,true,R,Pounds,696,447,0,0,0,0,0,0,0,0,0,0,0,0,1143,43.7,393.3,437,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,43.79,59,0,0,0,0,59,0,0,0,0,0,0,0,0,0,393.3,0,452.39,1186.79,0,0,1143,17.57,26.22,0,0,0,59,1966,393.3,3605.09,,PRODUCTION,1.07,POINT (-111.921443 40.838386)
2015,84044HRCLS6800W,110020094351,HEXCEL CORP,5400 S 6800 W,WEST VALLEY CITY,SALT LAKE,UT,84119,,,40.653604,-112.054074,HEXCEL CORP,9118563,HEXCEL CORP,false,325,Chemicals,,325220,,1315213910060,"N,N-DIMETHYLFORMAMIDE",false,68122,4416,true,TRI,false,0,false,R,Pounds,1971.9,1443.1,0,0,0,0,0,0,0,0,0,0,0,0,3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151175,0,0,0,0,151175,0,151175,3415,0,0,3415,0,0,0,0,0,0,111668,151175,266258,,PRODUCTION,1.02,POINT (-112.054074 40.653604)
2017,84041SMTHS500NS,110000468850,KROGER CORP SMITHS FOOD & DRUG DAIRY DIV,500 N SUGAR ST,LAYTON,DAVIS,UT,84041,,,41.067451,-111.988452,THE KROGER CO,43700194,THE KROGER CO,false,311,Food,,311511,,1317215867348,NITRIC ACID,false,7697372,152686,false,TRI,false,0,false,R,Pounds,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,31535,0,31537,,ACTIVITY,0.81,POINT (-111.988452 41.067451)
2018,84104GRTWS2334W,110009506178,BRENNTAG PACIFIC INC,2334 W DIRECTORS ROW,SALT LAKE CITY,SALT LAKE,UT,84104,,,40.74579,-111.95238,BRENNTAG N.A. INC,145865148,BRENNTAG NORTH AMERICA INC,false,4246,Chemical Wholesalers,,424690,,1318216989499,NITRIC ACID,false,7697372,152686,false,TRI,false,0,false,R,Pounds,146.2,20.4,0,0,0,0,0,0,0,0,0,0,0,0,166.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.6,0,0,166.6,0,0,0,0,0,0,202,0,368.6,,PRODUCTION,1.05,POINT (-111.95238 40.74579)
2015,84337WSTLB845N2,110030747761,WEST LIBERTY FOODS TREMONTON,705 N 2000 W,TREMONTON,BOX ELDER,UT,84337,,,41.723331,-112.195974,WEST LIBERTY FOODS LLC,965099559,WEST LIBERTY FOODS LLC,false,311,Food,,311615,311999,1315213694920,AMMONIA,false,7664417,152389,false,TRI,false,0,false,R,Pounds,250,1263.5,0,0,0,0,0,0,0,0,0,0,0,0,1513.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513.5,0,0,1513.5,0,0,0,0,0,0,0,0,1513.5,,PRODUCTION,1.02,POINT (-112.195974 41.723331)
2015,84624NTRMN850BR,110000470053,INTERMOUNTAIN POWER GENERATING STATION,850 W BRUSH WELLMAN RD,DELTA,MILLARD,UT,84624,,,39.5103,-112.5804,INTERMOUNTAIN POWER AGENCY,69805455,INTERMOUNTAIN POWER AGENCY,false,2211,Electric Utilities,,221112,,1315214231742,NICKEL COMPOUNDS,false,N495,650036,true,TRI,true,1,true,R,Pounds,5,250,0,0,0,0,0,0,32000,0,0,0,9700,0,41955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41955,0,32000,9955,0,0,0,0,0,0,0,0,41955,,PRODUCTION,1.02,POINT (-112.5804 39.5103)
2016,84054CNCNR245E1,110000468949,PHILLIPS 66 CO NORTH SALT LAKE PRODUCT TERMINAL,245 E 1100 N,NORTH SALT LAKE,DAVIS,UT,84054,,,40.86162,-111.90596,PHILLIPS 66 CO,78378508,PHILLIPS 66,false,4247,Petroleum Bulk Terminals,,424710,424720,1316215511522,POLYCYCLIC AROMATIC COMPOUNDS,false,N590,649749,true,PBT,false,0,true,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,0.99,POINT (-111.90596 40.86162)
2018,84104DLTFB1235S,110000469270,MIDWESTERN FABRICATORS INC,1235 S PIONEER RD,SALT LAKE CITY,SALT LAKE,UT,84104,,,40.74211,-111.95802,NA,,NA,false,326,Plastics and Rubber,,326199,,1318216702694,STYRENE,false,100425,19414,true,TRI,false,0,true,R,Pounds,0,25066,0,0,0,0,0,0,0,0,0,0,0,0,25066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25066,0,0,25066,0,0,0,0,0,0,0,0,25066,,PRODUCTION,0.86,POINT (-111.95802 40.74211)
2016,84624NTRMN850BR,110000470053,INTERMOUNTAIN POWER GENERATING STATION,850 W BRUSH WELLMAN RD,DELTA,MILLARD,UT,84624,,,39.5103,-112.5804,INTERMOUNTAIN POWER AGENCY,69805455,INTERMOUNTAIN POWER AGENCY,false,2211,Electric Utilities,,221112,,1316215439047,POLYCYCLIC AROMATIC COMPOUNDS,false,N590,649749,true,PBT,false,0,true,R,Pounds,20.3,108.3,0,0,0,0,0,0,0,0,0,0,0,0,128.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.6,0,0,128.6,0,0,0,0,0,0,0,0,128.6,,PRODUCTION,0.72,POINT (-112.5804 39.5103)
2018,84321LNDHL710NO,110012347193,TTM TECHNOLOGIES INC,710 N 600 W,LOGAN,CACHE,UT,84321,,,41.744977,-111.849247,TTM TECHNOLOGIES INC,92280015,TTM TECHNOLOGIES INC,false,334,Computers and Electronic Products,,334412,,1318216989501,FORMALDEHYDE,false,50000,1008,true,TRI,false,0,true,R,Pounds,2.2,4.4,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,6.6,0,0,0,0,0,0,32873,0,32879.6,,PRODUCTION,1.04,POINT (-111.849247 41.744977)
2018,84029SFTYK11600,110000906985,CLEAN HARBORS ARAGONITE LLC,11600 NORTH APTUS ROAD,GRANTSVILLE,TOOELE,UT,84029,,,40.7344,-112.9681,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,false,562,Hazardous Waste,,562211,562213,1318217503921,SELENIUM,false,7782492,154310,true,TRI,true,1,false,R,Pounds,6.11,0.02,0,0,0,0,0,14183,0,0,0,0,0,0,14189.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726.34,0,0,0,0,0,726.34,0,0,1.81,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,728.15,14915.47,0,14183,6.13,726.34,0,0,0,0,1.81,0,0,14917.28,,ACTIVITY,1,POINT (-112.9681 40.7344)
2018,84088DNNNC6165A,110000469154,DANONE US LLC,6165 W DANNON WAY,WEST JORDAN,SALT LAKE,UT,84081,,,40.58287,-112.03597,NA,,DANONEWAVE,false,311,Food,,311511,,1318216744286,PERACETIC ACID,false,79210,7682,false,TRI,false,0,false,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12032,0,12032,,ACTIVITY,0.97,POINT (-112.03597 40.58287)
2018,84120THRML3790W,110000469653,FIRESTONE BUILDING PRODUCTS CO,3790 W 2555 S,WEST VALLEY CITY,SALT LAKE,UT,84120,,,40.71479,-111.96923,BRIDGESTONE AMERICAS INC,111482506,BRIDGESTONE AMERICAS INC,false,326,Plastics and Rubber,,326150,,1318216917979,DIISOCYANATES,false,N120,649715,true,TRI,false,0,false,R,Pounds,0.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,369,0,369,1.8,0,0,1.8,0,0,0,0,0,0,72,369,442.8,,PRODUCTION,1.1,POINT (-111.96923 40.71479)
2017,8464WBRNSB38NRT,110069708347,BARNES BULLETS,38 N FRONTAGE RD,MONA,UTAH,UT,84645,,,39.84315,-111.83412,REMINGTON OUTDOOR CO,79448883,REMINGTON OUTDOOR CO,false,332,Fabricated Metals,,332992,,1317216168548,COPPER,false,7440508,150086,false,TRI,true,1,false,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101896.2,0,0,0,101896.2,0,0,0,0,0,0,0,0,0,0,0,101896.2,0,0,0,0,0,0,0,0,0,101896.2,0,0,101896.2,,PRODUCTION,1.42,POINT (-111.83412 39.84315)
2017,84302MRTNT9160A,110015675599,AUTOLIV ASP INC PROMONTORY,16700 W HWY 83 ASP-4,PROMONTORY,BOX ELDER,UT,84307,,,41.57523,-112.22695,AUTOLIV INC,602511248,AUTOLIV INC,false,336,Transportation Equipment,,336999,,1317216251381,NITRATE COMPOUNDS,false,N511,649616,false,TRI,false,0,false,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,73852,0,73852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4312,0,0,0,0,0,4312,0,4312,73852,0,0,73852,0,0,0,0,0,0,0,4312,78164,,PRODUCTION,1.06,POINT (-112.22695 41.57523)
2018,84029SFTYK11600,110000906985,CLEAN HARBORS ARAGONITE LLC,11600 NORTH APTUS ROAD,GRANTSVILLE,TOOELE,UT,84029,,,40.7344,-112.9681,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,false,562,Hazardous Waste,,562211,562213,1318217503440,CHLOROBENZENE,false,108907,25478,true,TRI,false,0,false,R,Pounds,2.56,0.07,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,0,0,3.34,0,0,0,0,642.18,0,0,0,0,642.18,0,645.52,2.63,0,0,2.63,0,0,0,0,0,3.34,68636,642.18,69284.15,,ACTIVITY,1,POINT (-112.9681 40.7344)
2015,84006KNNCT8362W,110009506347,KENNECOTT UTAH COPPER SMELTER & REFINERY,12000 WEST 2100 SOUTH & 11500 W 2100 S,MAGNA,SALT LAKE,UT,84044,,,40.734036,-112.14104,RIO TINTO AMERICA INC,NA,RIO TINTO AMERICA INC,false,331,Primary Metals,,331410,,1315213723707,SELENIUM COMPOUNDS,false,N725,650044,true,TRI,true,1,false,R,Pounds,89,144,509,0,0,0,0,0,557,0,0,0,51366,0,52665,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,52689,0,557,52108,0,24,0,0,0,0,0,0,52689,0,ACTIVITY,0.82,POINT (-112.14104 40.734036)
2015,84116CHVRN2351N,110000469485,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,2351 NORTH 1100 WEST,SALT LAKE CITY,SALT LAKE,UT,84116,,,40.8249,-111.9238,CHEVRON CORP,1382555,CHEVRON CORP,false,324,Petroleum,,324110,424710,1315213908027,PROPYLENE,false,115071,29009,false,TRI,false,0,false,R,Pounds,770,4900,0,0,0,0,0,0,0,0,0,0,0,0,5670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5670,0,0,5670,0,0,0,0,0,0,110000,0,115670,,PRODUCTION,1.15,POINT (-111.9238 40.8249)
2016,84513PCFCR3MILE,110000600608,PACIFICORP HUNTER PLANT,3 MILES S OF CASTLE DALE ON STATE HIGHTWAY 10,CASTLE DALE,EMERY,UT,84513,,,39.173145,-111.029389,BERKSHIRE HATHAWAY INC,7909013,BERKSHIRE HATHAWAY INC,false,2211,Electric Utilities,,221112,213113,1316215250857,ZINC COMPOUNDS,false,N982,649699,false,TRI,true,1,false,R,Pounds,16,1182,0,0,0,0,0,0,60950,0,0,0,0,23,62171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17360,17360,0,0,0,0,0,0,0,0,0,0,0,17360,62171,0,60946,1221,0,0,0,0,0,17360,0,0,79527,,PRODUCTION,0.85,POINT (-111.029389 39.173145)
